booking_id,no_show,branch,booking_month,arrival_month,arrival_day,checkout_month,checkout_day,country,first_time,room,price,platform,num_adults,num_children
25834,1.0,Changi,October,October,6.0,October,8.0,China,Yes,,USD$ 469.77,Phone,2,0.0
96109,1.0,Changi,March,July,16.0,July,18.0,Malaysia,Yes,Single,USD$ 315.62,Email,1,1.0
118913,0.0,Orchard,July,July,18.0,July,19.0,China,Yes,Single,SGD$ 663.82,Email,1,1.0
5929,0.0,Orchard,June,August,5.0,August,7.0,China,Yes,President Suite,USD$ 1404.0,Website,1,3.0
46031,0.0,Changi,May,September,29.0,October,2.0,Japan,Yes,King,,Email,1,2.0
17034,1.0,Orchard,August,October,3.0,October,5.0,China,Yes,Single,SGD$ 755.92,Email,1,1.0
13920,0.0,Changi,May,June,19.0,June,21.0,Indonesia,Yes,,SGD$ 870.89,Website,2,1.0
61631,0.0,Changi,April,March,29.0,April,1.0,Australia,Yes,King,SGD$ 829.97,Website,one,0.0
48172,0.0,Changi,January,August,21.0,September,4.0,Japan,Yes,King,,Phone,2,1.0
19726,1.0,Changi,January,August,8.0,August,10.0,China,Yes,King,SGD$ 951.42,Website,1,0.0
58472,0.0,Changi,May,June,4.0,June,5.0,China,Yes,King,SGD$ 920.42,Phone,1,0.0
94356,0.0,Changi,December,July,10.0,July,-12.0,Singapore,Yes,,SGD$ 595.02,Agent,1,1.0
97075,1.0,Changi,September,October,13.0,October,16.0,China,Yes,King,SGD$ 935.21,Website,2,1.0
63137,1.0,Changi,November,October,17.0,October,18.0,China,Yes,King,,Email,1,1.0
9108,0.0,Orchard,August,June,25.0,June,26.0,India,Yes,Queen,,Email,1,1.0
106194,0.0,Orchard,February,October,6.0,October,7.0,Australia,Yes,,SGD$ 1908.31,Email,1,1.0
110109,1.0,Changi,April,January,8.0,January,10.0,China,Yes,,SGD$ 527.43,Website,1,0.0
112150,0.0,Orchard,January,April,12.0,April,14.0,China,Yes,,SGD$ 1348.44,Agent,1,1.0
13079,0.0,Orchard,June,September,4.0,September,6.0,China,Yes,Single,SGD$ 757.75,Website,1,1.0
91424,1.0,Changi,July,February,12.0,February,14.0,China,Yes,King,USD$ 721.5,Phone,1,2.0
33948,1.0,Changi,June,February,28.0,March,2.0,China,Yes,King,USD$ 632.94,Email,1,2.0
50217,0.0,Orchard,October,October,12.0,October,14.0,India,No,King,SGD$ 1496.25,Website,2,2.0
49203,0.0,Changi,October,April,15.0,April,16.0,Malaysia,Yes,Single,USD$ 335.69,Website,1,1.0
21823,1.0,Orchard,September,August,15.0,August,23.0,Indonesia,Yes,King,,Email,2,1.0
48846,0.0,Changi,October,September,21.0,September,22.0,China,Yes,,SGD$ 877.95,Phone,1,1.0
49632,1.0,Changi,March,November,25.0,November,27.0,China,Yes,King,,Website,two,1.0
8243,0.0,Orchard,April,November,19.0,November,22.0,India,Yes,,SGD$ 815.51,Website,1,0.0
38702,1.0,Changi,March,June,30.0,July,1.0,China,Yes,King,,Phone,2,2.0
56266,0.0,Changi,April,September,30.0,October,2.0,Japan,Yes,King,SGD$ 852.34,Email,2,2.0
14478,0.0,Changi,November,November,15.0,November,18.0,India,Yes,King,SGD$ 876.73,Phone,two,1.0
65104,1.0,Changi,April,April,15.0,April,16.0,Singapore,Yes,Queen,,Email,2,1.0
50212,0.0,Changi,February,September,18.0,September,20.0,India,Yes,,SGD$ 457.61,Agent,1,1.0
102684,0.0,Changi,April,July,22.0,July,23.0,Japan,Yes,King,SGD$ 838.77,Phone,1,0.0
63491,0.0,Changi,February,May,8.0,May,10.0,China,Yes,King,SGD$ 892.46,Website,2,0.0
36418,0.0,Changi,August,August,11.0,August,12.0,India,Yes,King,USD$ 710.27,Email,1,0.0
102005,1.0,Changi,July,October,21.0,October,23.0,China,Yes,King,,Website,2,2.0
64102,0.0,Changi,July,December,22.0,December,27.0,Indonesia,Yes,Queen,SGD$ 705.32,Agent,2,1.0
91539,1.0,Changi,January,November,27.0,November,29.0,China,Yes,,SGD$ 897.63,Agent,2,0.0
77389,0.0,Changi,March,August,12.0,August,14.0,Indonesia,Yes,Queen,SGD$ 733.52,Website,1,1.0
27191,0.0,Changi,August,April,9.0,April,-11.0,Singapore,Yes,Single,USD$ 426.11,Website,1,1.0
65434,0.0,Orchard,June,June,25.0,June,27.0,China,Yes,King,USD$ 1010.96,Email,1,1.0
14000,0.0,Changi,November,June,6.0,June,7.0,Japan,Yes,King,,Website,2,0.0
81113,0.0,Changi,June,January,16.0,January,17.0,India,Yes,King,USD$ 681.38,Website,1,1.0
13879,0.0,Orchard,January,February,4.0,February,7.0,China,Yes,,SGD$ 1131.22,Website,1,1.0
74970,0.0,Orchard,November,February,7.0,February,28.0,Indonesia,Yes,Single,,Email,1,1.0
34877,0.0,Orchard,December,March,14.0,April,4.0,Japan,Yes,Queen,USD$ 773.81,Phone,2,1.0
49175,1.0,Changi,December,November,24.0,November,26.0,China,Yes,,USD$ 707.94,Website,2,1.0
64206,1.0,Changi,May,September,10.0,September,12.0,China,Yes,King,USD$ 601.58,Phone,2,0.0
100638,1.0,Changi,October,May,11.0,May,15.0,Indonesia,Yes,King,SGD$ 839.57,Website,2,0.0
49504,1.0,Changi,August,October,9.0,October,11.0,China,Yes,King,,Phone,1,2.0
18132,0.0,Changi,April,August,8.0,August,10.0,Malaysia,Yes,King,USD$ 673.34,Agent,1,1.0
15199,1.0,Changi,June,May,6.0,May,8.0,China,Yes,King,SGD$ 812.83,Website,2,0.0
43643,0.0,Changi,August,September,17.0,October,1.0,China,Yes,,USD$ 315.1,Agent,1,1.0
13424,0.0,Changi,August,February,21.0,February,23.0,India,Yes,,SGD$ 891.86,Email,2,2.0
37579,1.0,Changi,March,July,2.0,July,3.0,India,Yes,Single,,Email,one,0.0
105637,1.0,Changi,October,April,15.0,April,16.0,Indonesia,Yes,King,USD$ 630.27,Website,1,2.0
111284,0.0,Changi,September,April,29.0,May,1.0,Australia,Yes,King,SGD$ 985.11,Website,one,2.0
82131,0.0,Orchard,March,September,9.0,September,11.0,Indonesia,Yes,,USD$ 1023.99,Email,2,0.0
72211,0.0,Changi,April,June,4.0,June,6.0,Japan,Yes,King,,Website,two,1.0
102973,1.0,Changi,April,July,13.0,July,14.0,China,Yes,King,,Phone,1,0.0
2274,1.0,Changi,August,September,16.0,September,17.0,China,Yes,,SGD$ 852.49,Email,1,1.0
75563,0.0,Changi,March,July,30.0,July,31.0,China,Yes,Single,,Website,1,1.0
14935,0.0,Changi,June,May,17.0,May,21.0,China,Yes,King,SGD$ 815.18,Agent,1,2.0
16359,1.0,Orchard,August,February,10.0,February,11.0,Indonesia,Yes,,SGD$ 707.19,Phone,1,0.0
36551,0.0,Changi,January,May,18.0,May,20.0,India,Yes,King,USD$ 590.69,Website,2,1.0
111415,0.0,Changi,February,April,24.0,April,25.0,China,Yes,,SGD$ 992.73,Agent,2,2.0
109279,0.0,Orchard,August,March,2.0,March,5.0,Australia,Yes,King,SGD$ 1336.59,Phone,1,1.0
89668,0.0,Changi,March,April,7.0,April,8.0,Singapore,Yes,King,,Agent,2,0.0
96800,0.0,Changi,February,February,5.0,February,-7.0,India,Yes,King,,Website,2,2.0
41849,0.0,Orchard,April,August,28.0,August,30.0,Indonesia,Yes,Queen,,Agent,2,1.0
82208,0.0,Orchard,November,July,8.0,July,10.0,China,Yes,,SGD$ 1197.62,Website,1,0.0
44111,0.0,Changi,March,May,31.0,June,1.0,Australia,Yes,,USD$ 615.48,Agent,1,0.0
106225,0.0,Orchard,February,July,24.0,August,1.0,Indonesia,Yes,Queen,SGD$ 990.11,Website,1,0.0
58956,0.0,Changi,October,January,22.0,January,23.0,China,No,,USD$ 611.11,Website,1,1.0
61073,0.0,Changi,January,April,26.0,April,-27.0,Indonesia,Yes,King,SGD$ 845.95,Website,1,1.0
49583,0.0,Orchard,April,April,13.0,April,15.0,China,Yes,Queen,,Website,1,0.0
80729,0.0,Changi,May,March,15.0,March,20.0,Indonesia,Yes,Single,USD$ 326.44,Website,1,1.0
99880,1.0,Changi,August,June,30.0,July,2.0,China,Yes,King,USD$ 641.4,Phone,2,1.0
116595,1.0,Changi,September,October,19.0,October,20.0,China,Yes,King,SGD$ 902.45,Website,2,0.0
75403,1.0,Changi,November,October,5.0,October,6.0,China,Yes,King,SGD$ 997.6,Email,2,0.0
90654,0.0,Changi,July,January,31.0,February,2.0,Australia,Yes,,SGD$ 400.96,Email,one,0.0
67637,0.0,Orchard,November,September,5.0,September,7.0,China,Yes,Queen,,Phone,1,1.0
46764,1.0,Changi,August,May,11.0,May,15.0,India,Yes,Queen,USD$ 479.43,Email,2,1.0
54371,0.0,Orchard,November,November,15.0,November,16.0,India,Yes,Single,SGD$ 835.05,Website,1,0.0
44983,0.0,Changi,July,March,20.0,March,22.0,Indonesia,Yes,King,USD$ 661.36,Agent,2,0.0
114955,0.0,Changi,February,June,15.0,June,17.0,Japan,Yes,King,SGD$ 988.86,Website,1,0.0
32843,1.0,Orchard,November,May,4.0,May,6.0,China,Yes,,USD$ 931.42,Website,2,2.0
22693,1.0,Changi,May,November,25.0,November,27.0,China,Yes,King,USD$ 637.01,Website,2,0.0
100880,1.0,Orchard,December,April,10.0,April,11.0,China,Yes,Queen,USD$ 667.19,Website,2,1.0
114493,0.0,Changi,December,May,7.0,May,9.0,Malaysia,Yes,Single,USD$ 370.79,Agent,1,1.0
44135,0.0,Changi,August,May,8.0,May,9.0,Japan,Yes,Single,SGD$ 436.51,Website,1,1.0
110597,0.0,Changi,August,September,22.0,September,23.0,China,Yes,Queen,USD$ 469.84,Agent,2,1.0
9055,0.0,Changi,July,August,27.0,August,29.0,Japan,Yes,King,,Email,2,0.0
22022,1.0,Changi,December,August,13.0,August,-14.0,China,Yes,King,,Website,one,0.0
12356,0.0,Changi,July,January,18.0,January,19.0,Indonesia,Yes,,SGD$ 930.7,Website,1,0.0
33431,1.0,Changi,June,June,3.0,June,5.0,China,Yes,King,SGD$ 901.01,Email,2,1.0
20824,0.0,Changi,July,December,9.0,December,10.0,Indonesia,Yes,King,USD$ 715.17,Website,2,1.0
45982,0.0,Orchard,March,July,1.0,July,2.0,Indonesia,Yes,Single,,Agent,1,1.0
102047,0.0,Changi,June,June,24.0,June,26.0,Indonesia,Yes,King,SGD$ 874.89,Agent,two,0.0
57827,0.0,Changi,February,June,15.0,June,17.0,Japan,Yes,King,USD$ 586.53,Website,1,1.0
34778,0.0,Changi,May,August,19.0,August,21.0,Japan,Yes,King,,Email,2,2.0
114814,1.0,Changi,May,September,26.0,September,28.0,China,Yes,King,,Website,1,2.0
26627,1.0,Changi,March,October,27.0,October,29.0,China,Yes,King,SGD$ 950.78,Website,2,1.0
11257,0.0,Changi,July,June,19.0,June,21.0,Australia,Yes,,USD$ 595.13,Website,1,1.0
118205,0.0,Orchard,August,March,2.0,March,4.0,Australia,Yes,King,USD$ 910.51,Website,1,0.0
101395,1.0,Orchard,August,May,13.0,May,14.0,Singapore,Yes,King,USD$ 951.01,Website,2,1.0
68155,1.0,Changi,June,April,28.0,May,1.0,China,Yes,King,USD$ 698.26,Agent,2,2.0
41962,1.0,Changi,November,June,12.0,June,13.0,China,Yes,King,USD$ 619.77,Phone,2,0.0
489,0.0,Changi,June,June,19.0,June,20.0,Australia,Yes,King,SGD$ 971.36,Phone,two,2.0
48311,0.0,Changi,August,October,15.0,October,16.0,Malaysia,Yes,,USD$ 605.64,Phone,1,0.0
59873,0.0,Orchard,March,November,25.0,November,26.0,Indonesia,Yes,King,SGD$ 1216.96,Website,2,0.0
45029,1.0,Orchard,August,June,12.0,June,20.0,India,Yes,President Suite,,Email,2,0.0
82484,0.0,Changi,September,May,13.0,May,14.0,China,Yes,King,USD$ 702.79,Website,1,1.0
111970,0.0,Changi,July,October,26.0,October,-30.0,Indonesia,Yes,King,,Email,1,0.0
29754,1.0,Changi,December,January,19.0,January,22.0,India,Yes,Queen,USD$ 498.77,Email,2,1.0
70663,0.0,Changi,May,February,19.0,February,21.0,India,Yes,King,SGD$ 989.07,Email,2,1.0
22746,0.0,Orchard,September,January,18.0,January,19.0,China,No,,USD$ 981.71,Email,two,2.0
46695,0.0,Orchard,June,April,16.0,April,18.0,Japan,Yes,King,,Phone,2,1.0
46366,0.0,Orchard,January,January,27.0,January,28.0,China,Yes,,SGD$ 1074.23,Website,1,1.0
99110,0.0,Orchard,August,August,22.0,August,24.0,China,Yes,,SGD$ 684.55,Website,1,1.0
84207,1.0,Changi,April,June,30.0,July,2.0,India,Yes,Single,SGD$ 565.36,Website,1,1.0
3929,1.0,Changi,April,April,29.0,April,30.0,Indonesia,Yes,King,,Website,two,2.0
112545,1.0,Changi,May,March,4.0,March,6.0,China,Yes,King,SGD$ 926.51,Phone,1,1.0
31580,0.0,Changi,March,July,3.0,July,4.0,Indonesia,Yes,King,SGD$ 881.45,Website,2,1.0
14658,0.0,Changi,December,April,18.0,April,21.0,India,Yes,Single,USD$ 372.94,Website,1,1.0
117306,1.0,Changi,March,June,8.0,June,10.0,China,Yes,King,USD$ 672.26,Website,one,2.0
102779,0.0,Changi,September,September,16.0,September,17.0,China,Yes,King,SGD$ 980.86,Website,2,1.0
13180,0.0,Changi,June,January,24.0,January,26.0,China,Yes,King,SGD$ 830.84,Agent,1,0.0
88463,1.0,Changi,June,DeCember,24.0,December,26.0,China,Yes,King,,Phone,2,2.0
9115,0.0,Changi,December,June,20.0,June,21.0,China,No,King,SGD$ 809.77,Website,2,1.0
110828,0.0,Orchard,July,July,29.0,July,30.0,Indonesia,Yes,Single,,Agent,1,1.0
82854,1.0,Changi,June,February,1.0,February,4.0,China,Yes,King,USD$ 616.06,Agent,2,2.0
58911,0.0,Orchard,August,August,14.0,August,15.0,China,Yes,Single,,Website,1,1.0
81279,0.0,Changi,June,October,5.0,October,6.0,China,Yes,,USD$ 714.12,Website,2,1.0
24526,0.0,Changi,February,April,21.0,April,22.0,China,Yes,King,,Website,2,0.0
111509,0.0,Changi,December,July,28.0,July,30.0,India,Yes,,USD$ 689.43,Email,1,2.0
91815,0.0,Changi,September,October,11.0,October,13.0,India,Yes,,USD$ 606.94,Website,2,2.0
5441,1.0,Changi,January,November,17.0,November,20.0,Malaysia,Yes,Single,USD$ 418.79,Phone,1,0.0
114398,0.0,Changi,May,December,9.0,December,11.0,India,Yes,,SGD$ 881.81,Email,2,0.0
74605,0.0,Changi,October,October,29.0,October,30.0,China,Yes,King,SGD$ 923.36,Email,1,2.0
75189,1.0,Orchard,August,April,4.0,April,6.0,Australia,Yes,Single,SGD$ 724.01,Phone,1,0.0
58627,0.0,Changi,October,November,29.0,November,30.0,China,No,,USD$ 710.6,Email,1,2.0
56659,0.0,Changi,January,July,27.0,July,28.0,India,Yes,,SGD$ 934.81,Agent,1,2.0
48171,1.0,Changi,July,February,21.0,February,23.0,Indonesia,Yes,King,USD$ 607.05,Website,1,2.0
6989,0.0,Orchard,August,August,28.0,August,30.0,China,Yes,Queen,SGD$ 1074.5,Website,1,0.0
104856,0.0,Changi,November,August,19.0,August,21.0,Japan,Yes,King,,Website,2,0.0
80625,1.0,Changi,March,August,9.0,August,12.0,Indonesia,Yes,Single,USD$ 389.5,Email,1,1.0
2351,0.0,Changi,September,August,8.0,August,9.0,Indonesia,Yes,King,USD$ 609.15,Website,2,0.0
74450,1.0,Changi,December,November,5.0,November,6.0,China,Yes,King,SGD$ 880.49,Website,2,2.0
16858,0.0,Orchard,November,July,5.0,July,7.0,Singapore,Yes,Queen,USD$ 707.62,Email,1,1.0
30906,1.0,Changi,June,October,12.0,October,14.0,Singapore,Yes,,USD$ 715.23,Website,1,2.0
15453,1.0,Changi,February,March,30.0,April,2.0,Malaysia,Yes,,SGD$ 869.74,Phone,1,1.0
118399,0.0,Changi,March,August,8.0,August,16.0,India,Yes,Single,SGD$ 455.66,Website,1,0.0
108947,1.0,Orchard,November,September,21.0,September,22.0,China,Yes,King,USD$ 955.36,Email,2,0.0
118379,0.0,Orchard,December,May,30.0,May,31.0,Singapore,Yes,,SGD$ 925.12,Website,1,1.0
54279,0.0,Orchard,April,July,24.0,July,26.0,Indonesia,Yes,King,USD$ 974.55,Website,2,2.0
52669,0.0,Orchard,June,February,5.0,February,7.0,China,Yes,King,SGD$ 1358.26,Website,2,1.0
81360,0.0,Changi,April,May,31.0,June,1.0,Australia,Yes,King,,Email,2,2.0
119062,1.0,Changi,December,November,20.0,November,22.0,Indonesia,Yes,King,USD$ 658.7,Website,1,0.0
18583,0.0,Changi,March,June,20.0,June,21.0,China,No,King,SGD$ 980.61,Website,1,2.0
54444,0.0,Orchard,February,December,22.0,December,24.0,India,Yes,King,USD$ 1092.82,Website,1,2.0
110539,1.0,Orchard,June,July,9.0,July,11.0,China,Yes,Queen,,Website,2,1.0
59790,1.0,Changi,August,March,9.0,March,10.0,Indonesia,Yes,King,,Email,1,2.0
83142,0.0,Changi,February,September,4.0,September,6.0,Malaysia,Yes,,USD$ 327.62,Website,1,0.0
14492,0.0,Changi,July,August,7.0,August,8.0,Japan,Yes,King,SGD$ 844.21,Website,2,0.0
15821,1.0,Changi,March,June,26.0,June,27.0,Indonesia,Yes,Queen,,Email,2,1.0
11637,1.0,Changi,April,July,22.0,July,23.0,China,Yes,King,USD$ 619.52,Website,1,0.0
62091,0.0,Orchard,December,March,30.0,April,1.0,China,Yes,King,,Website,2,2.0
22166,1.0,Changi,March,May,22.0,May,23.0,China,Yes,King,SGD$ 943.8,Website,1,1.0
87666,0.0,Orchard,November,June,3.0,June,5.0,India,Yes,King,SGD$ 1386.57,Phone,2,2.0
76485,0.0,Orchard,January,April,5.0,April,9.0,Malaysia,Yes,,USD$ 843.84,Website,1,0.0
76800,0.0,Orchard,July,July,13.0,July,14.0,China,Yes,,SGD$ 985.31,Email,1,0.0
33134,1.0,Changi,September,September,30.0,October,2.0,Australia,Yes,Single,USD$ 368.42,Email,one,1.0
108694,0.0,Orchard,October,February,13.0,February,14.0,China,Yes,King,USD$ 1045.22,Email,1,2.0
80,0.0,Changi,February,November,11.0,November,12.0,India,Yes,King,SGD$ 920.78,Agent,one,1.0
21658,0.0,Changi,November,April,15.0,April,17.0,India,Yes,King,,Website,2,2.0
37360,0.0,Changi,January,August,11.0,August,14.0,India,Yes,,SGD$ 985.25,Website,2,0.0
4631,1.0,Orchard,September,October,3.0,October,5.0,China,Yes,King,USD$ 876.06,Email,2,2.0
15929,0.0,Changi,February,October,2.0,October,4.0,China,Yes,King,USD$ 626.29,Email,1,0.0
42863,0.0,Orchard,March,September,21.0,September,29.0,Australia,Yes,Single,USD$ 481.52,Email,1,1.0
33090,0.0,Orchard,August,January,10.0,January,12.0,Japan,Yes,,SGD$ 815.87,Phone,1,1.0
39692,0.0,Changi,April,May,28.0,May,29.0,Singapore,Yes,King,USD$ 624.25,Website,1,1.0
70379,0.0,Changi,July,August,11.0,August,14.0,India,Yes,Single,,Email,1,1.0
87870,0.0,Changi,October,May,27.0,May,29.0,Indonesia,Yes,King,USD$ 659.28,Agent,1,2.0
10983,0.0,Changi,April,September,18.0,September,20.0,Japan,Yes,King,SGD$ 816.05,Website,2,0.0
77464,1.0,Changi,March,October,27.0,October,29.0,China,Yes,King,,Email,2,0.0
33707,0.0,Orchard,February,January,25.0,January,29.0,China,Yes,King,USD$ 990.92,Agent,2,0.0
107675,1.0,Changi,February,December,9.0,December,11.0,China,Yes,King,SGD$ 872.5,Agent,2,1.0
131,0.0,Changi,June,June,13.0,June,15.0,Indonesia,Yes,,USD$ 607.69,Website,1,2.0
16176,0.0,Changi,March,June,14.0,June,17.0,India,Yes,King,USD$ 636.15,Email,2,0.0
89746,0.0,Changi,January,February,24.0,February,26.0,Japan,Yes,King,USD$ 615.97,Agent,2,1.0
22552,1.0,Changi,July,April,6.0,April,9.0,China,Yes,King,USD$ 589.07,Website,2,0.0
89265,0.0,Changi,January,November,25.0,November,27.0,Japan,Yes,,SGD$ 832.99,Website,2,1.0
111226,0.0,Changi,August,February,12.0,February,14.0,India,Yes,Single,USD$ 426.31,Website,1,0.0
84021,1.0,Orchard,September,March,18.0,March,19.0,China,Yes,King,USD$ 1035.54,Website,1,1.0
10402,0.0,Changi,February,August,30.0,September,3.0,Japan,Yes,King,USD$ 676.44,Email,2,1.0
60205,0.0,Orchard,October,December,21.0,December,22.0,China,Yes,,USD$ 907.51,Email,2,1.0
75391,1.0,Changi,March,June,8.0,June,10.0,China,Yes,King,,Email,2,1.0
80202,1.0,Changi,September,November,26.0,November,28.0,China,Yes,King,USD$ 588.49,Website,2,1.0
74098,0.0,Changi,February,October,29.0,October,31.0,Indonesia,Yes,King,,Website,1,1.0
57423,1.0,Changi,June,September,25.0,September,-27.0,China,Yes,,USD$ 627.52,Email,2,1.0
112864,1.0,Changi,January,June,23.0,June,24.0,China,Yes,King,SGD$ 990.23,Website,2,0.0
40727,0.0,Orchard,March,August,8.0,August,11.0,Australia,Yes,King,SGD$ 1378.95,Website,1,1.0
117161,1.0,Changi,June,June,13.0,June,14.0,China,Yes,King,,Website,1,0.0
94458,0.0,Orchard,July,June,26.0,June,27.0,Indonesia,Yes,King,SGD$ 1420.16,Website,1,2.0
4719,0.0,Changi,August,May,9.0,May,12.0,Indonesia,Yes,,USD$ 625.7,Email,1,2.0
23850,0.0,Changi,March,October,13.0,October,14.0,China,Yes,King,USD$ 674.95,Phone,1,1.0
64919,1.0,Changi,January,February,20.0,February,-21.0,India,Yes,King,USD$ 618.81,Email,2,0.0
21200,0.0,Orchard,December,December,3.0,December,4.0,China,No,King,USD$ 1016.34,Website,1,0.0
6144,1.0,Changi,July,November,3.0,November,6.0,China,Yes,King,USD$ 659.2,Email,2,2.0
34147,1.0,Orchard,August,September,21.0,September,25.0,China,Yes,King,SGD$ 1462.89,Website,1,2.0
105044,0.0,Changi,July,November,2.0,November,3.0,Indonesia,Yes,King,SGD$ 863.09,Website,2,2.0
83828,1.0,Changi,June,February,17.0,February,20.0,China,Yes,,USD$ 661.01,Website,2,2.0
96730,0.0,Changi,December,February,13.0,February,14.0,Indonesia,Yes,,SGD$ 992.72,Phone,2,2.0
91324,0.0,Orchard,October,August,20.0,August,22.0,China,Yes,Single,SGD$ 677.22,Agent,1,0.0
27366,0.0,Orchard,August,April,12.0,April,16.0,Indonesia,Yes,King,USD$ 1084.03,Email,2,0.0
109908,0.0,Changi,November,August,23.0,August,25.0,Singapore,Yes,Single,USD$ 300.48,Website,1,0.0
7025,1.0,Changi,March,March,10.0,March,13.0,China,Yes,Single,SGD$ 593.64,Phone,1,0.0
95150,0.0,Changi,January,October,25.0,October,28.0,China,Yes,King,USD$ 601.21,Website,2,2.0
83801,0.0,Changi,May,August,14.0,August,16.0,China,Yes,King,USD$ 609.25,Website,2,1.0
106880,0.0,Orchard,July,July,24.0,August,1.0,China,Yes,King,SGD$ 1328.12,Agent,1,0.0
110119,1.0,Changi,February,July,7.0,July,9.0,China,Yes,King,USD$ 644.04,Email,1,2.0
32757,0.0,Changi,January,October,7.0,October,9.0,Indonesia,Yes,Single,,Website,1,1.0
64515,0.0,Changi,July,December,15.0,December,18.0,India,Yes,King,,Email,2,1.0
11114,1.0,Changi,October,October,1.0,October,3.0,India,Yes,King,,Agent,2,1.0
60635,0.0,Changi,December,June,26.0,June,27.0,Indonesia,Yes,Queen,,Agent,1,1.0
53895,1.0,Changi,December,June,2.0,June,4.0,China,Yes,King,USD$ 690.11,Website,1,1.0
81020,0.0,Orchard,September,May,3.0,May,4.0,Indonesia,Yes,Single,,Website,1,0.0
50082,1.0,Changi,July,February,19.0,February,21.0,India,Yes,King,USD$ 704.95,Website,1,1.0
90744,0.0,Changi,August,October,15.0,October,17.0,India,Yes,Single,USD$ 305.78,Email,1,1.0
41508,1.0,Orchard,December,December,20.0,January,3.0,China,Yes,King,SGD$ 1396.83,Website,2,0.0
54541,0.0,Changi,June,May,10.0,May,13.0,Japan,Yes,King,,Website,1,0.0
68516,1.0,Changi,January,October,9.0,October,11.0,Australia,Yes,King,SGD$ 939.96,Email,one,1.0
62930,0.0,Orchard,February,May,19.0,May,20.0,China,Yes,King,,Phone,one,0.0
17965,1.0,Changi,May,June,8.0,June,11.0,China,Yes,King,USD$ 588.7,Website,1,1.0
32896,0.0,Orchard,March,March,2.0,March,3.0,China,Yes,King,,Agent,1,1.0
65408,0.0,Changi,October,September,23.0,September,25.0,Indonesia,Yes,King,,Agent,2,0.0
69516,0.0,Changi,May,August,5.0,August,7.0,Japan,Yes,Single,SGD$ 498.51,Website,1,1.0
7671,1.0,Changi,June,August,11.0,August,13.0,China,Yes,King,USD$ 598.99,Website,1,2.0
15456,1.0,Changi,May,April,8.0,April,10.0,Indonesia,Yes,Single,SGD$ 566.92,Agent,1,1.0
31632,0.0,Changi,June,July,1.0,July,2.0,Japan,Yes,King,SGD$ 905.12,Email,2,2.0
105557,1.0,Changi,March,September,9.0,September,10.0,China,Yes,King,USD$ 699.37,Phone,2,0.0
75362,0.0,Orchard,April,September,13.0,September,15.0,China,Yes,King,SGD$ 1408.1,Website,1,0.0
25693,1.0,Changi,June,May,26.0,May,28.0,China,Yes,King,USD$ 634.4,Email,2,1.0
66910,0.0,Changi,September,October,11.0,October,13.0,India,Yes,King,,Website,2,2.0
106641,0.0,Changi,February,August,30.0,September,3.0,Japan,Yes,King,SGD$ 822.07,Website,1,0.0
112542,1.0,Changi,April,February,7.0,February,9.0,Indonesia,Yes,Queen,USD$ 575.89,Website,1,1.0
77863,0.0,Orchard,June,August,6.0,August,8.0,Indonesia,Yes,King,SGD$ 1495.06,Agent,2,1.0
40641,0.0,Orchard,January,February,23.0,February,24.0,China,No,Single,,Website,1,1.0
118281,0.0,Orchard,September,September,11.0,September,13.0,India,Yes,King,SGD$ 1489.81,Email,2,1.0
58038,1.0,Changi,October,November,7.0,November,8.0,China,Yes,King,USD$ 599.6,Website,1,2.0
76604,0.0,Changi,June,August,7.0,August,9.0,India,Yes,Single,,Email,1,1.0
110451,1.0,Changi,September,December,27.0,December,28.0,Malaysia,Yes,Single,,Website,1,1.0
29837,1.0,Orchard,January,December,30.0,January,1.0,China,Yes,King,,Phone,1,1.0
80597,0.0,Changi,July,February,13.0,February,14.0,Indonesia,Yes,King,SGD$ 832.95,Website,two,2.0
43151,0.0,Changi,November,July,6.0,July,9.0,Australia,Yes,,SGD$ 866.26,Website,1,0.0
7673,0.0,Orchard,September,March,26.0,March,27.0,China,Yes,Single,USD$ 518.02,Phone,1,1.0
88333,0.0,Changi,July,April,22.0,April,23.0,Australia,Yes,Single,SGD$ 573.96,Email,1,1.0
63033,0.0,Orchard,June,August,8.0,August,10.0,China,Yes,,SGD$ 1300.27,Email,2,1.0
108002,0.0,Changi,April,October,10.0,October,11.0,Australia,Yes,King,SGD$ 876.55,Email,2,0.0
22200,1.0,Changi,February,May,11.0,May,12.0,China,Yes,King,USD$ 653.58,Email,1,0.0
459,0.0,Changi,December,July,3.0,July,5.0,India,Yes,King,SGD$ 926.72,Website,1,1.0
23817,0.0,Orchard,October,April,22.0,April,24.0,Indonesia,Yes,,USD$ 531.21,Website,1,0.0
86786,1.0,Changi,March,September,9.0,September,10.0,China,Yes,King,USD$ 611.41,Website,1,1.0
114181,1.0,Orchard,September,May,12.0,May,13.0,China,Yes,King,USD$ 946.37,Website,1,1.0
101672,1.0,Changi,January,December,7.0,December,11.0,Malaysia,Yes,Single,,Agent,1,1.0
94428,0.0,Orchard,December,April,28.0,May,6.0,Japan,Yes,King,SGD$ 1339.28,Agent,1,2.0
41298,0.0,Changi,March,May,11.0,May,13.0,Singapore,Yes,King,SGD$ 841.5,Agent,1,0.0
9326,0.0,Orchard,September,October,21.0,October,23.0,India,Yes,Single,,Agent,1,1.0
