booking_id,no_show,branch,booking_month,arrival_month,arrival_day,checkout_month,checkout_day,country,first_time,room,price,platform,num_adults,num_children
107682,0,Changi,August,May,19.0,May,20.0,Indonesia,Yes,King,592.03,Agent,2,1
103459,1,Orchard,April,September,25.0,September,26.0,China,Yes,King,1305.07,Email,1,1
84393,0,Orchard,March,April,4.0,April,6.0,India,Yes,Queen,,Website,1,1
51379,0,Orchard,February,November,19.0,November,21.0,Indonesia,Yes,Queen,847.8,Website,2,0
77409,0,Orchard,April,December,13.0,December,17.0,Indonesia,Yes,King,,Email,1,1
35477,0,Changi,July,August,6.0,August,7.0,Australia,Yes,King,590.8,Email,2,1
14910,0,Changi,April,March,25.0,March,26.0,China,Yes,King,595.38,Email,1,0
65032,0,Changi,January,May,5.0,May,6.0,Singapore,Yes,Queen,645.8,Website,1,1
43946,1,Changi,June,July,9.0,July,11.0,China,Yes,King,,Website,2,0
5787,1,Changi,December,January,25.0,January,27.0,China,Yes,King,867.64,Website,2,2
24961,0,Changi,March,March,25.0,March,26.0,Indonesia,Yes,King,651.45,Website,1,0
9510,0,Orchard,January,February,17.0,February,18.0,Indonesia,Yes,King,1073.72,Phone,1,0
98847,0,Changi,June,September,17.0,September,18.0,India,Yes,Single,305.8,Email,1,0
44708,1,Changi,May,July,23.0,August,6.0,Australia,Yes,King,613.13,Agent,1,1
87506,1,Changi,April,August,3.0,August,4.0,China,Yes,King,605.35,Website,1,1
68399,0,Changi,January,November,27.0,November,28.0,Singapore,Yes,King,595.72,Email,2,0
62390,0,Orchard,September,April,2.0,April,4.0,Australia,Yes,Queen,1076.16,Website,2,0
32826,0,Changi,March,June,27.0,June,28.0,Indonesia,Yes,King,,Phone,2,0
72543,1,Changi,March,August,6.0,August,8.0,China,Yes,King,906.37,Email,1,2
25409,0,Changi,September,October,11.0,October,12.0,Indonesia,Yes,King,692.62,Website,1,0
80318,1,Changi,March,September,8.0,September,9.0,China,Yes,King,647.25,Website,1,0
23367,1,Changi,February,March,15.0,March,17.0,China,Yes,King,964.29,Email,2,1
25667,0,Orchard,October,December,4.0,December,6.0,India,Yes,Queen,1022.88,Email,2,1
38464,1,Changi,November,March,24.0,March,26.0,Malaysia,Yes,King,,Website,1,2
100791,1,Changi,September,November,12.0,November,14.0,China,Yes,King,688.46,Website,2,0
10304,0,Changi,July,September,19.0,September,20.0,Australia,Yes,Single,416.79,Website,1,1
55592,1,Changi,March,August,22.0,August,23.0,Australia,Yes,Unknown,450.24,Website,2,1
28225,0,Changi,September,March,31.0,April,3.0,Malaysia,Yes,Single,326.93,Phone,1,0
9325,1,Orchard,September,July,25.0,July,26.0,China,Yes,Unknown,887.16,Website,1,0
45987,0,Changi,July,August,18.0,August,20.0,Indonesia,Yes,Queen,494.17,Website,2,0
97757,0,Changi,May,September,25.0,September,27.0,Indonesia,Yes,King,645.88,Agent,1,0
51065,0,Changi,April,July,26.0,July,28.0,Indonesia,Yes,King,,Agent,2,1
73604,0,Changi,February,August,31.0,September,3.0,Japan,Yes,Single,423.78,Website,1,0
108970,0,Changi,April,July,9.0,July,11.0,Indonesia,Yes,King,,Agent,1,2
84632,0,Changi,September,September,21.0,September,22.0,Indonesia,Yes,King,,Agent,1,0
71822,0,Changi,December,June,30.0,July,1.0,Indonesia,Yes,King,927.04,Email,2,2
5706,0,Changi,April,August,18.0,August,19.0,Indonesia,Yes,Single,376.96,Email,1,1
88245,0,Changi,February,August,21.0,August,22.0,Singapore,Yes,Queen,624.55,Phone,2,1
86933,0,Changi,January,February,1.0,February,2.0,India,Yes,King,810.46,Email,2,0
57438,1,Orchard,October,March,23.0,March,25.0,China,Yes,Queen,736.18,Website,1,0
55780,1,Changi,March,October,1.0,October,3.0,Indonesia,Yes,Single,,Email,1,1
75458,0,Orchard,March,August,18.0,August,19.0,China,No,Queen,,Agent,2,1
94877,0,Orchard,July,May,19.0,May,21.0,Australia,Yes,Unknown,843.96,Email,1,1
54797,1,Changi,March,August,16.0,August,19.0,Indonesia,Yes,King,655.44,Website,2,0
31258,0,Changi,April,February,27.0,February,28.0,Japan,Yes,Queen,793.88,Website,2,0
58336,0,Orchard,October,June,13.0,June,21.0,Australia,Yes,Unknown,899.34,Website,1,0
57170,0,Changi,November,October,13.0,October,16.0,India,Yes,King,618.2,Website,1,1
32433,0,Changi,February,May,10.0,May,13.0,India,Yes,King,946.81,Website,2,0
83590,1,Changi,July,March,10.0,March,11.0,Singapore,Yes,King,687.87,Website,2,1
109533,0,Orchard,March,December,30.0,January,3.0,China,Yes,King,,Phone,1,2
104446,0,Changi,December,February,25.0,February,26.0,China,Yes,King,866.82,Website,1,1
111690,0,Changi,August,October,15.0,October,17.0,Indonesia,Yes,King,,Email,1,2
99162,0,Orchard,May,May,7.0,May,9.0,Singapore,Yes,Queen,1148.33,Website,1,1
81776,0,Orchard,April,November,3.0,November,6.0,India,Yes,Queen,1000.77,Website,1,1
56389,0,Orchard,March,April,9.0,April,11.0,India,Yes,King,1271.9,Agent,2,0
21649,0,Orchard,February,January,14.0,January,15.0,Singapore,Yes,Queen,1047.89,Website,2,0
98355,0,Changi,January,May,26.0,May,29.0,China,Yes,King,,Email,1,2
5488,0,Changi,October,October,28.0,October,31.0,Indonesia,Yes,King,,Website,2,0
16330,1,Changi,June,March,25.0,March,27.0,China,Yes,Unknown,644.01,Agent,1,2
59131,0,Orchard,February,February,24.0,February,25.0,China,Yes,King,1462.72,Phone,2,0
33203,0,Changi,June,January,19.0,January,22.0,India,Yes,King,,Website,1,1
72266,0,Orchard,January,January,19.0,January,20.0,China,Yes,Unknown,1170.26,Website,2,0
113173,0,Changi,November,February,26.0,February,27.0,China,Yes,Single,,Website,1,1
32733,1,Changi,February,February,23.0,February,24.0,Indonesia,Yes,King,,Website,1,1
46162,0,Orchard,February,August,9.0,August,12.0,Indonesia,Yes,Single,557.76,Email,1,1
23894,0,Changi,February,April,18.0,April,19.0,Indonesia,Yes,King,945.99,Agent,1,0
74395,1,Changi,October,February,12.0,March,5.0,Indonesia,Yes,Single,,Website,1,0
104558,0,Orchard,July,September,2.0,September,4.0,Indonesia,Yes,King,1043.75,Agent,2,1
19172,1,Changi,September,September,25.0,September,27.0,China,Yes,Unknown,670.78,Email,2,1
71584,1,Changi,December,September,3.0,September,5.0,China,No,King,,Agent,2,1
91706,0,Orchard,June,March,13.0,March,15.0,Australia,Yes,King,,Phone,1,0
101087,0,Orchard,February,September,19.0,September,21.0,Indonesia,Yes,King,,Email,2,0
15087,1,Changi,April,August,25.0,August,27.0,China,Yes,King,,Email,2,0
105905,0,Changi,June,February,5.0,February,7.0,Singapore,Yes,King,688.08,Website,1,2
68403,0,Changi,July,March,2.0,March,3.0,China,Yes,King,649.33,Agent,2,2
51950,0,Changi,January,August,17.0,August,18.0,Singapore,Yes,Queen,,Email,1,0
86341,1,Changi,December,March,17.0,March,18.0,China,Yes,King,912.36,Website,1,2
32154,0,Changi,October,October,10.0,October,11.0,Indonesia,Yes,Unknown,617.19,Email,2,1
17258,0,Changi,January,September,25.0,September,27.0,China,Yes,King,596.28,Website,1,2
70847,0,Orchard,November,April,30.0,May,1.0,Japan,Yes,King,1019.04,Agent,1,0
56941,1,Changi,July,April,22.0,April,24.0,China,Yes,Unknown,892.42,Website,1,1
83756,1,Changi,June,October,10.0,October,11.0,China,Yes,King,934.28,Website,2,0
83348,0,Changi,March,October,6.0,October,9.0,China,No,Unknown,655.07,Website,1,1
35784,0,Orchard,January,August,1.0,August,15.0,China,Yes,Queen,1124.07,Phone,1,0
98020,0,Changi,May,August,1.0,August,3.0,Indonesia,Yes,King,867.44,Website,1,0
84352,0,Orchard,December,April,17.0,April,18.0,Indonesia,Yes,Queen,,Agent,1,0
79580,1,Orchard,April,December,4.0,December,6.0,China,Yes,King,934.78,Phone,2,0
61569,1,Changi,September,June,14.0,June,18.0,China,Yes,King,710.36,Agent,2,2
116283,1,Changi,September,March,25.0,March,26.0,China,Yes,King,921.75,Agent,2,0
20043,0,Changi,September,November,23.0,November,24.0,Indonesia,Yes,King,719.43,Phone,1,1
83882,1,Changi,June,February,28.0,March,2.0,China,Yes,Unknown,927.94,Agent,1,2
35352,1,Changi,May,May,6.0,May,8.0,Indonesia,Yes,King,653.88,Agent,2,0
118370,1,Changi,August,April,10.0,April,12.0,China,Yes,King,669.34,Agent,2,2
106441,0,Changi,February,April,3.0,April,5.0,Australia,Yes,King,982.47,Agent,1,0
119344,0,Changi,October,August,30.0,September,2.0,Indonesia,Yes,Queen,517.79,Agent,2,1
83602,0,Changi,September,March,10.0,March,11.0,India,Yes,King,590.64,Website,1,2
78196,0,Changi,April,May,9.0,May,10.0,China,Yes,King,,Phone,1,1
105405,0,Changi,May,August,28.0,August,29.0,Singapore,Yes,King,832.62,Email,1,1
37982,1,Orchard,April,December,3.0,December,4.0,China,Yes,King,1045.97,Email,1,0
10485,0,Orchard,August,August,17.0,August,21.0,China,Yes,King,,Website,2,0
38989,0,Orchard,April,March,24.0,March,25.0,India,Yes,Queen,,Phone,2,0
43139,0,Orchard,August,January,23.0,January,25.0,Indonesia,Yes,Queen,,Website,1,0
46018,0,Orchard,March,December,5.0,December,7.0,Indonesia,Yes,King,1357.45,Email,2,2
32695,0,Orchard,November,August,15.0,August,16.0,Indonesia,Yes,Queen,987.0,Agent,1,0
41057,0,Orchard,September,April,18.0,April,19.0,Australia,Yes,Queen,662.26,Agent,1,0
13014,0,Changi,September,March,22.0,March,25.0,Indonesia,Yes,Unknown,625.64,Website,2,2
61409,1,Changi,November,March,2.0,March,5.0,China,Yes,King,591.02,Website,2,0
57396,1,Changi,June,February,27.0,February,28.0,Malaysia,Yes,Unknown,664.66,Email,2,2
23227,0,Orchard,April,April,1.0,April,3.0,Australia,Yes,Single,449.67,Email,1,1
38721,0,Changi,May,May,23.0,May,24.0,China,Yes,King,,Website,2,1
16718,0,Orchard,February,March,8.0,March,9.0,China,No,King,,Website,1,1
56458,0,Changi,September,November,17.0,November,18.0,Singapore,Yes,Single,569.74,Website,1,1
114588,0,Changi,June,March,16.0,March,19.0,Japan,Yes,King,626.59,Website,1,1
119105,0,Orchard,June,August,31.0,September,1.0,Indonesia,Yes,Unknown,1007.97,Website,1,1
95272,0,Changi,October,August,22.0,August,23.0,India,Yes,Unknown,510.02,Website,1,1
109389,1,Changi,September,September,14.0,September,16.0,India,Yes,Unknown,636.22,Website,2,1
88419,0,Orchard,October,July,10.0,July,12.0,Indonesia,Yes,Single,874.74,Agent,1,1
58302,0,Changi,April,May,24.0,May,25.0,Australia,Yes,Single,342.92,Website,1,0
67667,0,Changi,May,September,16.0,September,18.0,China,Yes,King,934.45,Email,1,1
47563,1,Changi,June,February,28.0,March,2.0,China,Yes,King,662.45,Phone,2,0
2225,1,Changi,August,January,8.0,January,22.0,Indonesia,Yes,Single,445.7,Email,1,0
85282,1,Changi,October,September,5.0,September,6.0,China,Yes,King,591.14,Email,2,0
14756,0,Changi,March,May,18.0,May,21.0,Indonesia,Yes,Queen,,Website,1,0
62996,0,Orchard,June,October,22.0,October,24.0,Indonesia,Yes,Queen,1053.02,Email,2,1
63771,1,Orchard,September,July,20.0,July,21.0,China,Yes,Queen,665.5,Email,2,1
25325,1,Orchard,January,July,16.0,July,18.0,China,Yes,Queen,778.64,Website,1,0
14441,0,Changi,June,December,8.0,December,9.0,China,Yes,King,692.71,Email,2,0
97519,0,Changi,June,September,17.0,September,19.0,India,Yes,King,,Email,1,2
100502,0,Orchard,November,June,4.0,June,6.0,Indonesia,Yes,King,,Email,2,0
28568,0,Orchard,January,March,30.0,March,31.0,China,No,King,1062.49,Website,2,2
89803,0,Changi,February,June,16.0,June,17.0,Japan,Yes,King,,Agent,1,1
7794,0,Changi,September,October,20.0,October,23.0,Singapore,Yes,King,930.98,Website,2,1
32834,0,Changi,July,September,18.0,September,20.0,China,Yes,King,,Website,2,0
3142,0,Orchard,October,October,26.0,October,27.0,China,Yes,Unknown,927.52,Agent,2,0
114204,0,Changi,November,June,20.0,June,21.0,Singapore,Yes,Unknown,331.79,Website,1,0
34194,1,Orchard,February,October,17.0,October,19.0,Australia,Yes,Unknown,1244.67,Website,2,2
44582,0,Changi,June,July,23.0,July,25.0,China,Yes,King,,Agent,1,0
20561,1,Changi,September,September,3.0,September,5.0,China,Yes,Unknown,689.13,Website,1,2
9943,1,Changi,June,April,13.0,April,15.0,Indonesia,Yes,Unknown,893.2,Phone,2,1
42412,1,Changi,February,May,23.0,May,27.0,Indonesia,Yes,Single,,Website,1,1
115246,1,Changi,February,March,20.0,March,22.0,China,Yes,King,679.21,Website,2,0
54342,0,Changi,August,August,13.0,August,15.0,India,Yes,King,972.9,Agent,1,0
33630,1,Orchard,June,September,26.0,September,27.0,China,Yes,King,,Website,2,1
33155,1,Changi,April,August,5.0,August,7.0,China,Yes,King,691.12,Website,1,2
109609,0,Changi,November,November,7.0,November,8.0,Indonesia,No,Unknown,638.26,Agent,1,1
33602,0,Orchard,July,December,16.0,December,18.0,Indonesia,Yes,King,1266.4,Website,1,0
37446,0,Changi,October,October,6.0,October,9.0,Indonesia,Yes,King,822.06,Website,1,0
18794,1,Changi,April,August,17.0,August,18.0,China,Yes,King,,Email,2,2
44924,1,Changi,December,March,10.0,March,12.0,Indonesia,Yes,King,588.8,Website,1,2
100668,1,Changi,August,August,24.0,August,27.0,Japan,Yes,King,839.58,Website,2,1
27772,0,Changi,April,April,6.0,April,9.0,Australia,Yes,Single,499.77,Email,1,0
70783,1,Orchard,February,August,15.0,August,16.0,Indonesia,Yes,King,1277.72,Website,2,2
62341,1,Changi,November,August,22.0,August,24.0,China,Yes,King,,Phone,2,2
29854,0,Changi,December,March,30.0,April,2.0,China,Yes,Unknown,470.27,Website,2,0
103462,0,Orchard,July,May,18.0,May,19.0,Australia,Yes,King,887.57,Phone,1,1
79516,0,Changi,August,December,5.0,December,6.0,China,Yes,Queen,,Email,2,1
16621,0,Changi,September,August,11.0,August,12.0,Indonesia,Yes,King,980.4,Email,1,2
34401,0,Changi,May,April,24.0,April,27.0,China,Yes,King,,Email,1,1
28445,0,Orchard,March,March,5.0,March,6.0,India,Yes,King,1345.76,Agent,1,2
51937,1,Changi,December,June,29.0,June,30.0,Australia,Yes,King,944.43,Website,1,0
84556,1,Changi,November,July,2.0,July,3.0,Australia,Yes,King,950.7,Website,1,1
33536,0,Changi,November,April,29.0,May,1.0,India,Yes,King,611.93,Website,2,0
44910,0,Changi,September,October,14.0,October,15.0,Singapore,Yes,King,915.97,Website,1,0
46332,0,Orchard,June,June,25.0,June,26.0,Indonesia,Yes,King,1024.9,Email,1,0
109143,1,Changi,February,September,21.0,September,24.0,China,Yes,King,861.03,Website,2,1
89759,1,Changi,April,April,21.0,April,23.0,China,Yes,King,709.1,Website,2,1
36078,0,Changi,June,June,8.0,June,11.0,India,Yes,King,865.2,Email,2,2
72375,1,Changi,November,May,30.0,June,1.0,China,Yes,King,,Website,2,1
82891,0,Changi,February,June,29.0,July,3.0,India,Yes,King,999.93,Email,1,1
109861,1,Changi,August,October,24.0,October,25.0,China,Yes,King,999.43,Email,2,2
76479,0,Changi,May,June,14.0,June,15.0,China,Yes,King,913.26,Website,2,0
20064,1,Changi,February,December,8.0,December,10.0,China,Yes,King,,Website,2,2
58827,1,Changi,February,December,16.0,December,17.0,Indonesia,Yes,King,879.27,Email,1,0
16641,0,Changi,April,February,20.0,February,21.0,India,Yes,Unknown,853.77,Phone,2,0
4026,0,Changi,June,May,19.0,May,20.0,Indonesia,Yes,King,644.73,Email,2,1
62663,0,Changi,August,October,12.0,October,15.0,Indonesia,Yes,Single,305.28,Website,1,1
10077,1,Orchard,July,October,22.0,October,24.0,Indonesia,Yes,Single,,Email,1,1
79097,0,Changi,July,February,10.0,February,12.0,Australia,Yes,Single,490.01,Website,1,1
82990,0,Changi,February,April,4.0,April,5.0,Japan,Yes,King,954.03,Website,1,2
17163,1,Changi,July,June,10.0,June,11.0,Indonesia,Yes,King,,Website,2,1
82475,1,Changi,January,October,28.0,October,29.0,India,Yes,King,964.81,Website,2,0
88638,1,Orchard,February,August,16.0,August,18.0,China,Yes,Single,,Website,1,1
63034,0,Orchard,December,October,30.0,October,31.0,China,Yes,King,990.15,Agent,1,2
18560,1,Orchard,December,August,12.0,August,14.0,China,Yes,Queen,800.31,Website,2,1
105504,0,Orchard,January,August,5.0,August,7.0,China,Yes,Single,680.4,Website,1,0
8656,0,Changi,August,March,20.0,March,21.0,China,Yes,King,822.92,Website,2,2
25084,0,Orchard,January,February,6.0,February,8.0,China,Yes,Unknown,1001.18,Email,1,2
113685,0,Orchard,January,February,7.0,February,10.0,China,No,King,,Website,2,1
49195,0,Changi,February,July,10.0,July,11.0,Australia,Yes,Unknown,863.32,Website,2,2
109434,0,Orchard,December,August,25.0,August,27.0,Australia,Yes,Queen,848.73,Website,2,1
84896,1,Changi,June,May,10.0,May,13.0,China,Yes,King,,Phone,1,2
35985,0,Changi,September,July,15.0,July,16.0,Indonesia,Yes,King,942.36,Email,1,1
13388,0,Changi,December,November,21.0,November,22.0,China,Yes,King,671.65,Phone,2,0
21868,1,Changi,November,June,16.0,June,18.0,India,Yes,King,,Email,2,0
59159,1,Orchard,June,March,18.0,March,20.0,India,Yes,King,1058.6,Agent,2,0
84817,1,Changi,June,February,1.0,February,4.0,China,Yes,King,659.33,Website,1,0
65150,0,Changi,March,May,31.0,June,2.0,Indonesia,Yes,King,,Phone,1,2
13690,1,Changi,May,March,18.0,March,20.0,Indonesia,Yes,Single,593.49,Website,1,1
22122,0,Changi,November,August,28.0,August,29.0,China,Yes,King,625.49,Website,2,0
73665,0,Changi,March,March,17.0,March,18.0,Indonesia,Yes,King,,Agent,1,0
106877,0,Changi,February,March,1.0,March,6.0,Indonesia,Yes,King,729.51,Email,2,0
13509,0,Changi,March,March,7.0,March,8.0,Singapore,Yes,King,684.48,Agent,1,2
87735,0,Orchard,November,November,7.0,November,8.0,Indonesia,Yes,King,910.77,Phone,2,0
25592,1,Changi,August,May,12.0,May,13.0,Malaysia,Yes,Unknown,445.35,Website,1,0
55195,0,Changi,June,May,23.0,May,25.0,Indonesia,No,King,690.98,Email,1,0
33909,1,Changi,April,April,26.0,April,29.0,China,Yes,King,659.15,Email,2,0
100802,1,Changi,July,July,15.0,July,16.0,Indonesia,Yes,King,,Website,2,2
53291,0,Orchard,September,January,16.0,January,17.0,China,Yes,King,1443.64,Website,2,1
108193,0,Changi,March,August,16.0,August,17.0,China,Yes,King,959.65,Website,2,1
72728,0,Orchard,April,August,22.0,August,23.0,China,Yes,Single,750.49,Email,1,1
49264,0,Changi,November,March,23.0,March,25.0,Indonesia,Yes,King,,Website,2,0
36309,0,Orchard,August,August,26.0,August,27.0,China,Yes,Queen,926.99,Agent,1,0
55655,0,Changi,October,May,5.0,May,6.0,Indonesia,Yes,King,648.8,Website,1,1
70071,0,Orchard,May,March,4.0,March,5.0,Indonesia,Yes,King,,Email,2,2
118698,1,Changi,June,February,17.0,February,19.0,China,Yes,King,722.89,Email,2,2
50490,0,Changi,March,June,3.0,June,4.0,China,Yes,Unknown,814.0,Email,1,1
7343,0,Changi,October,January,26.0,January,28.0,Malaysia,Yes,King,945.0,Email,1,1
99143,0,Changi,August,November,23.0,November,24.0,China,No,King,811.31,Website,2,0
108352,0,Changi,December,August,20.0,August,22.0,Malaysia,Yes,King,962.25,Email,2,1
45360,0,Orchard,October,June,30.0,July,2.0,Australia,Yes,Unknown,1012.26,Website,1,1
79636,0,Orchard,June,December,19.0,December,20.0,India,Yes,Unknown,1028.07,Phone,1,1
14065,1,Changi,August,November,23.0,December,14.0,Indonesia,Yes,King,,Website,1,2
9521,0,Orchard,August,December,4.0,December,7.0,China,Yes,King,1247.93,Website,2,2
108505,0,Orchard,July,July,18.0,July,19.0,China,Yes,King,1447.86,Agent,2,0
45322,0,Orchard,September,September,9.0,September,10.0,China,Yes,Unknown,1261.59,Email,1,1
16167,0,Changi,February,March,6.0,March,7.0,China,Yes,Unknown,660.12,Email,1,0
9502,1,Changi,May,October,29.0,November,1.0,China,Yes,King,,Website,1,0
281,0,Orchard,April,February,6.0,February,7.0,China,No,Unknown,1084.14,Email,2,0
14185,0,Orchard,November,June,28.0,July,1.0,Malaysia,Yes,Queen,,Website,1,0
105784,0,Orchard,May,May,23.0,May,25.0,Indonesia,Yes,King,1232.51,Email,2,1
116759,1,Changi,December,September,19.0,September,20.0,Australia,Yes,Unknown,524.3,Website,1,0
108069,1,Changi,September,June,27.0,June,29.0,China,Yes,King,954.28,Agent,2,2
47357,0,Changi,June,February,27.0,February,28.0,China,Yes,Single,396.0,Website,1,1
92073,0,Changi,December,December,2.0,December,3.0,China,Yes,King,,Phone,2,1
84775,0,Changi,June,August,16.0,August,19.0,India,Yes,Queen,620.11,Phone,2,0
94045,0,Orchard,December,June,3.0,June,17.0,Australia,Yes,Unknown,679.13,Website,1,1
49385,1,Changi,May,October,20.0,October,22.0,Australia,Yes,King,,Email,2,2
82676,0,Changi,September,March,17.0,March,20.0,Australia,Yes,King,584.58,Agent,2,2
72338,0,Changi,April,September,8.0,September,9.0,Singapore,Yes,Single,560.25,Website,1,1
31252,1,Changi,February,August,22.0,August,24.0,Malaysia,Yes,King,800.98,Email,2,1
104648,0,Changi,December,November,21.0,November,22.0,Indonesia,Yes,King,814.23,Website,2,1
29579,0,Changi,June,October,30.0,November,1.0,China,Yes,Single,404.53,Agent,1,1
43296,0,Orchard,December,January,30.0,January,31.0,China,Yes,King,1302.6,Phone,2,0
67701,1,Orchard,January,May,18.0,May,20.0,China,Yes,King,1257.82,Website,1,1
81211,0,Orchard,April,October,12.0,October,13.0,China,Yes,King,879.86,Website,1,2
86490,0,Orchard,March,March,12.0,March,14.0,Indonesia,Yes,Queen,,Website,1,1
37937,0,Changi,August,January,28.0,January,29.0,Malaysia,Yes,King,634.98,Website,2,1
71074,1,Changi,June,February,17.0,February,20.0,China,Yes,King,996.94,Email,2,1
60816,0,Changi,March,July,23.0,July,24.0,India,Yes,King,970.79,Email,1,0
28417,1,Orchard,January,June,2.0,June,4.0,China,Yes,Unknown,704.85,Website,2,0
78396,1,Changi,April,December,26.0,December,27.0,Malaysia,Yes,Single,327.47,Website,1,1
116896,1,Orchard,November,December,23.0,December,25.0,China,Yes,King,1426.18,Website,2,1
35693,1,Changi,July,February,27.0,March,1.0,China,Yes,King,847.05,Website,1,1
113448,1,Changi,October,November,7.0,November,8.0,China,Yes,King,871.54,Email,2,2
1422,0,Changi,October,July,23.0,July,25.0,India,Yes,King,851.09,Email,2,0
78481,1,Changi,April,February,26.0,February,27.0,Indonesia,Yes,Single,424.89,Email,1,1
111413,0,Changi,August,October,23.0,October,24.0,China,Yes,King,997.04,Email,1,0
35931,0,Orchard,September,December,10.0,December,13.0,China,Yes,King,1466.15,Agent,1,2
117371,0,Orchard,July,August,29.0,August,31.0,China,Yes,Single,,Website,1,1
53982,0,Changi,August,February,15.0,February,19.0,Indonesia,Yes,Unknown,927.13,Email,2,1
113786,0,Changi,June,June,15.0,June,18.0,Japan,Yes,King,599.87,Email,1,0
18677,0,Orchard,April,January,19.0,January,20.0,Indonesia,Yes,Queen,982.3,Email,2,1
75890,0,Changi,February,August,26.0,August,28.0,Indonesia,Yes,Queen,,Email,2,1
41554,0,Changi,July,April,9.0,April,11.0,India,Yes,King,869.95,Website,2,2
98618,0,Orchard,September,April,23.0,April,25.0,Japan,Yes,King,1090.77,Email,1,0
74861,0,Changi,October,March,24.0,March,27.0,Indonesia,Yes,King,823.36,Website,2,1
7110,1,Orchard,July,July,31.0,August,1.0,Indonesia,Yes,Unknown,496.14,Website,1,0
8534,1,Changi,January,July,17.0,July,31.0,Australia,Yes,Single,593.25,Email,1,0
25567,0,Changi,October,August,8.0,August,9.0,Indonesia,Yes,King,613.08,Website,2,0
9261,0,Changi,April,May,15.0,May,16.0,Australia,Yes,King,598.12,Website,2,0
103370,0,Orchard,July,July,7.0,July,8.0,Australia,Yes,King,941.63,Website,1,0
115109,0,Changi,January,July,13.0,July,14.0,India,Yes,King,935.25,Agent,1,2
31030,0,Changi,March,October,6.0,October,9.0,China,No,King,624.38,Email,1,0
81704,1,Orchard,February,August,15.0,August,16.0,Indonesia,Yes,King,,Phone,2,2
107680,1,Orchard,December,December,25.0,December,26.0,China,Yes,King,,Website,1,1
111518,1,Changi,July,August,18.0,August,19.0,Australia,Yes,King,611.95,Email,1,0
77883,1,Orchard,March,August,17.0,August,19.0,China,Yes,Queen,,Email,1,1
48991,0,Changi,December,October,13.0,October,14.0,China,No,King,605.77,Email,1,1
105958,0,Orchard,June,January,12.0,January,15.0,China,Yes,King,921.97,Agent,1,2
55431,1,Changi,March,July,21.0,July,23.0,Indonesia,Yes,Unknown,942.13,Phone,1,2
15611,0,Changi,May,May,25.0,May,28.0,Singapore,Yes,Unknown,711.55,Agent,1,2
6678,0,Orchard,May,May,8.0,May,10.0,India,Yes,King,,Website,2,2
86035,1,Changi,July,August,8.0,August,9.0,Indonesia,Yes,Unknown,468.66,Website,2,1
65923,1,Changi,August,March,20.0,March,22.0,China,Yes,King,924.61,Agent,1,0
36101,0,Orchard,November,April,30.0,May,1.0,Japan,Yes,King,,Email,2,0
13631,1,Changi,April,August,16.0,August,20.0,Indonesia,Yes,Unknown,671.24,Website,1,1
108214,1,Orchard,April,February,24.0,February,25.0,India,Yes,Queen,1082.29,Email,1,1
95427,0,Changi,June,July,20.0,July,22.0,Singapore,Yes,Queen,685.21,Agent,1,1
43956,0,Changi,October,January,26.0,January,27.0,India,Yes,King,967.79,Agent,1,0
57862,0,Orchard,January,March,17.0,March,20.0,Indonesia,Yes,King,1081.95,Email,1,2
84183,0,Changi,November,May,20.0,May,22.0,India,Yes,King,656.85,Agent,1,0
51826,1,Orchard,March,August,1.0,August,3.0,China,Yes,King,925.14,Website,2,2
6223,0,Changi,August,July,4.0,July,5.0,Australia,Yes,King,,Email,1,0
90358,0,Changi,January,April,21.0,April,22.0,Indonesia,Yes,Single,,Agent,1,0
112327,0,Changi,October,August,15.0,August,16.0,Malaysia,Yes,King,673.0,Email,2,2
61388,0,Orchard,October,February,13.0,February,14.0,China,Yes,Single,512.06,Website,1,0
52731,0,Changi,September,February,18.0,February,20.0,India,Yes,Single,391.21,Website,1,1
43090,0,Changi,November,December,5.0,December,6.0,Japan,Yes,King,707.65,Agent,2,0
38768,0,Changi,July,August,20.0,August,21.0,India,Yes,King,872.9,Email,1,2
72272,1,Orchard,July,June,9.0,June,12.0,China,Yes,King,1217.86,Agent,1,0
73202,1,Orchard,June,July,8.0,July,9.0,China,Yes,King,,Website,1,1
14012,0,Orchard,October,February,8.0,February,9.0,China,Yes,King,1090.34,Website,2,0
41582,0,Changi,September,April,27.0,April,30.0,Japan,Yes,King,722.73,Agent,1,0
82397,1,Changi,May,December,7.0,December,11.0,China,Yes,King,874.57,Website,2,2
66136,1,Changi,April,April,13.0,April,16.0,Australia,Yes,Queen,747.5,Website,2,1
34513,0,Changi,June,November,30.0,December,2.0,India,Yes,King,908.31,Email,2,2
50266,0,Changi,July,July,2.0,July,3.0,Indonesia,Yes,King,604.13,Website,1,0
27873,1,Orchard,February,November,30.0,December,2.0,China,Yes,Single,528.48,Email,1,0
70817,1,Changi,October,September,19.0,September,20.0,India,Yes,King,914.94,Email,1,1
86899,1,Changi,August,September,7.0,September,8.0,China,Yes,King,683.09,Phone,1,0
100167,0,Changi,November,March,10.0,March,11.0,Japan,Yes,King,,Website,2,2
43910,0,Orchard,December,August,1.0,August,5.0,India,Yes,Queen,706.51,Agent,1,0
20081,0,Changi,December,November,2.0,November,3.0,China,Yes,King,714.15,Website,1,0
4335,0,Changi,October,May,18.0,May,19.0,Indonesia,Yes,King,989.42,Email,1,0
